,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2009-09-16 17:00:00+07:00,155.76651189082708,25.756734180979464,130.0097777098476,5.94,3.6
2009-09-16 18:00:00+07:00,181.24862811194413,106.1616948064456,75.08693330549855,5.79,3.5
2009-09-16 19:00:00+07:00,33.489233204366734,7.6825665501263165,25.806666654240416,4.84,3.4
2009-09-16 20:00:00+07:00,0.0,0.0,0.0,3.89,3.3
2009-09-16 21:00:00+07:00,0.0,0.0,0.0,2.94,3.3
2009-09-16 22:00:00+07:00,0.0,0.0,0.0,2.58,3.3
2009-09-16 23:00:00+07:00,0.0,0.0,0.0,2.22,3.4
2009-09-17 00:00:00+07:00,0.0,0.0,0.0,1.87,3.5
2009-09-17 01:00:00+07:00,0.0,0.0,0.0,1.83,3.7
2009-09-17 02:00:00+07:00,0.0,0.0,0.0,1.8,4.0
2009-09-17 03:00:00+07:00,0.0,-0.0,0.0,1.76,4.2
2009-09-17 04:00:00+07:00,0.0,0.0,0.0,2.0,4.5
2009-09-17 05:00:00+07:00,0.0,0.0,0.0,2.23,4.7
2009-09-17 06:00:00+07:00,0.0,0.0,0.0,2.47,4.9
2009-09-17 07:00:00+07:00,0.0,0.0,0.0,3.11,5.3
2009-09-17 08:00:00+07:00,7.298133329356934,0.0,7.298133329356934,3.76,5.6
2009-09-17 09:00:00+07:00,37.40293331295428,0.0,37.40293331295428,4.4,6.0
2009-09-17 10:00:00+07:00,98.52479994631861,0.0,98.52479994631861,5.23,6.0
2009-09-17 11:00:00+07:00,181.2543735778504,14.07561811192951,167.1787554659209,6.05,6.0
2009-09-17 12:00:00+07:00,360.2371025527019,126.41576933369006,233.82133321901185,6.88,6.0
2009-09-17 13:00:00+07:00,368.8948985118855,122.36032085571928,246.53457765616622,7.38,5.8
2009-09-17 14:00:00+07:00,425.2365663959789,182.23976650930632,242.99679988667262,7.88,5.6
2009-09-17 15:00:00+07:00,177.57553537259517,6.864691020436344,170.71084435215883,8.38,5.4
2009-09-17 16:00:00+07:00,204.10484304964461,32.04306536216423,172.06177768748037,8.38,5.2
2009-09-17 17:00:00+07:00,66.59546663038202,0.0,66.59546663038202,8.38,5.0
2009-09-17 18:00:00+07:00,13.68399999254425,0.0,13.68399999254425,8.38,4.7
2009-09-17 19:00:00+07:00,10.947199994035401,0.0,10.947199994035401,7.94,5.0
2009-09-17 20:00:00+07:00,0.0,0.0,0.0,7.49,5.3
2009-09-17 21:00:00+07:00,0.0,0.0,0.0,7.05,5.6
2009-09-17 22:00:00+07:00,0.0,0.0,0.0,7.19,5.6
2009-09-17 23:00:00+07:00,0.0,0.0,0.0,7.33,5.6
2009-09-18 00:00:00+07:00,0.0,0.0,0.0,7.48,5.6
2009-09-18 01:00:00+07:00,0.0,0.0,0.0,7.62,5.4
2009-09-18 02:00:00+07:00,0.0,0.0,0.0,7.75,5.3
2009-09-18 03:00:00+07:00,0.0,-0.0,0.0,7.89,5.1
2009-09-18 04:00:00+07:00,0.0,0.0,0.0,8.04,5.0
2009-09-18 05:00:00+07:00,0.0,0.0,0.0,8.18,4.9
2009-09-18 06:00:00+07:00,0.0,0.0,0.0,8.33,4.8
2009-09-18 07:00:00+07:00,0.0,0.0,0.0,9.11,4.9
2009-09-18 08:00:00+07:00,6.385866663187317,0.0,6.385866663187317,9.89,5.1
2009-09-18 09:00:00+07:00,58.38506663485547,0.0,58.38506663485547,10.66,5.3
2009-09-18 10:00:00+07:00,144.0024060100716,14.226583857105034,129.77582215296658,11.66,5.3
2009-09-18 11:00:00+07:00,413.673384700964,222.090895893757,191.58248880720703,12.66,5.3
2009-09-18 12:00:00+07:00,766.8046070371288,634.0913625999744,132.71324443715437,13.65,5.2
2009-09-18 13:00:00+07:00,744.6341163665735,578.1320719532775,166.50204441329598,14.11,5.1
2009-09-18 14:00:00+07:00,780.930232674398,637.0943215755474,143.83591109885054,14.56,4.9
2009-09-18 15:00:00+07:00,691.4879523189874,552.6171078922711,138.87084442671633,15.02,4.7
2009-09-18 16:00:00+07:00,536.5670657879576,407.33391025940847,129.23315552854916,14.14,4.1
2009-09-18 17:00:00+07:00,376.79438281680837,277.9178495068364,98.87653330997199,13.26,3.5
2009-09-18 18:00:00+07:00,191.3943366145035,126.04989219076946,65.34444442373403,12.37,2.9
2009-09-18 19:00:00+07:00,26.66631139448298,5.508711404921029,21.15759998956195,11.4,3.0
2009-09-18 20:00:00+07:00,0.0,0.0,0.0,10.44,3.1
2009-09-18 21:00:00+07:00,0.0,0.0,0.0,9.47,3.2
2009-09-18 22:00:00+07:00,0.0,0.0,0.0,8.68,3.1
2009-09-18 23:00:00+07:00,0.0,0.0,0.0,7.89,2.9
2009-09-19 00:00:00+07:00,0.0,0.0,0.0,7.11,2.7
2009-09-19 01:00:00+07:00,0.0,0.0,0.0,6.45,2.5
2009-09-19 02:00:00+07:00,0.0,0.0,0.0,5.78,2.3
2009-09-19 03:00:00+07:00,0.0,-0.0,0.0,5.12,2.1
2009-09-19 04:00:00+07:00,0.0,0.0,0.0,4.56,2.0
2009-09-19 05:00:00+07:00,0.0,0.0,0.0,3.99,1.8
2009-09-19 06:00:00+07:00,0.0,0.0,0.0,3.43,1.7
2009-09-19 07:00:00+07:00,0.0,0.0,0.0,4.38,1.8
2009-09-19 08:00:00+07:00,89.7819442748488,50.64789984664133,39.134044428207474,5.33,1.9
2009-09-19 09:00:00+07:00,302.49033593235384,231.23931372570584,71.25102220664799,6.27,2.0
2009-09-19 10:00:00+07:00,453.62233030283244,340.44766366350353,113.17466663932892,8.43,1.7
2009-09-19 11:00:00+07:00,551.8165627588008,396.6540739143151,155.16248884448575,10.58,1.4
2009-09-19 12:00:00+07:00,602.0210528464912,412.81225290762836,189.20879993886285,12.73,1.1
2009-09-19 13:00:00+07:00,656.777763324973,462.1595411615683,194.61822216340462,13.43,1.3
2009-09-19 14:00:00+07:00,612.4441975884913,411.31744210020315,201.12675548828813,14.12,1.4
2009-09-19 15:00:00+07:00,618.2030192679593,454.6018637543217,163.60115551363768,14.82,1.5
2009-09-19 16:00:00+07:00,496.80655679720365,356.64975683597356,140.1567999612301,13.54,1.7
2009-09-19 17:00:00+07:00,339.5847316834926,231.55059838395866,108.03413329953393,12.27,1.8
2009-09-19 18:00:00+07:00,176.62480619497802,111.60205066195539,65.02275553302262,10.99,1.9
2009-09-19 19:00:00+07:00,26.17321597356559,7.6939270932922295,18.47928888027336,10.22,2.2
2009-09-19 20:00:00+07:00,0.0,0.0,0.0,9.45,2.6
2009-09-19 21:00:00+07:00,0.0,0.0,0.0,8.68,2.9
2009-09-19 22:00:00+07:00,0.0,0.0,0.0,8.28,3.1
2009-09-19 23:00:00+07:00,0.0,0.0,0.0,7.88,3.2
2009-09-20 00:00:00+07:00,0.0,0.0,0.0,7.49,3.4
2009-09-20 01:00:00+07:00,0.0,0.0,0.0,7.31,3.5
2009-09-20 02:00:00+07:00,0.0,0.0,0.0,7.12,3.7
2009-09-20 03:00:00+07:00,0.0,-0.0,0.0,6.94,3.8
2009-09-20 04:00:00+07:00,0.0,0.0,0.0,6.97,4.0
2009-09-20 05:00:00+07:00,0.0,0.0,0.0,7.0,4.2
2009-09-20 06:00:00+07:00,0.0,0.0,0.0,7.03,4.4
2009-09-20 07:00:00+07:00,0.0,0.0,0.0,7.96,4.7
2009-09-20 08:00:00+07:00,48.971056999298,13.18794590641205,35.783111092885946,8.89,5.0
2009-09-20 09:00:00+07:00,145.37680862940152,49.71147534328793,95.6653332861136,9.81,5.3
2009-09-20 10:00:00+07:00,194.1958709662539,49.268137706980994,144.92773325927288,11.29,5.2
2009-09-20 11:00:00+07:00,210.14535943341497,32.63922619352702,177.50613323988793,12.77,5.1
2009-09-20 12:00:00+07:00,127.71733326374634,0.0,127.71733326374634,14.26,5.0
2009-09-20 13:00:00+07:00,339.21974409465514,102.18801088011678,237.03173321453838,14.75,4.9
2009-09-20 14:00:00+07:00,646.6793201844355,459.41772023960806,187.26159994482745,15.24,4.9
2009-09-20 15:00:00+07:00,89.40213328462244,0.0,89.40213328462244,15.74,4.8
2009-09-20 16:00:00+07:00,54.735999970177,0.0,54.735999970177,15.15,4.7
2009-09-20 17:00:00+07:00,51.08693330549853,0.0,51.08693330549853,14.57,4.6
2009-09-20 18:00:00+07:00,41.96426664380237,0.0,41.96426664380237,13.98,4.5
2009-09-20 19:00:00+07:00,14.730412309249264,1.0171678720948851,13.713244437154378,13.29,4.7
2009-09-20 20:00:00+07:00,0.0,0.0,0.0,12.59,4.8
2009-09-20 21:00:00+07:00,0.0,0.0,0.0,11.9,5.0
2009-09-20 22:00:00+07:00,0.0,0.0,0.0,11.59,4.9
2009-09-20 23:00:00+07:00,0.0,0.0,0.0,11.28,4.9
2009-09-21 00:00:00+07:00,0.0,0.0,0.0,10.98,4.9
2009-09-21 01:00:00+07:00,0.0,0.0,0.0,10.64,4.8
2009-09-21 02:00:00+07:00,0.0,0.0,0.0,10.3,4.7
2009-09-21 03:00:00+07:00,0.0,-0.0,0.0,9.96,4.7
2009-09-21 04:00:00+07:00,0.0,0.0,0.0,9.63,4.2
2009-09-21 05:00:00+07:00,0.0,0.0,0.0,9.29,3.8
2009-09-21 06:00:00+07:00,0.0,0.0,0.0,8.95,3.3
2009-09-21 07:00:00+07:00,0.0,0.0,0.0,9.46,3.5
2009-09-21 08:00:00+07:00,13.68399999254425,0.0,13.68399999254425,9.98,3.7
2009-09-21 09:00:00+07:00,63.0283123871443,1.8772013091698536,61.15111107797444,10.49,3.9
2009-09-21 10:00:00+07:00,89.40213328462244,0.0,89.40213328462244,11.05,3.5
2009-09-21 11:00:00+07:00,161.65296850989967,9.158213036523044,152.4947554733766,11.61,3.1
2009-09-21 12:00:00+07:00,104.91066660950592,0.0,104.91066660950592,12.18,2.7
2009-09-21 13:00:00+07:00,177.93113446127109,5.425001221383123,172.50613323988796,12.1,2.3
2009-09-21 14:00:00+07:00,175.15864344386705,5.389310202487966,169.7693332413791,12.02,2.0
2009-09-21 15:00:00+07:00,116.77013326971094,0.0,116.77013326971094,11.94,1.6
2009-09-21 16:00:00+07:00,84.84079995377435,0.0,84.84079995377435,11.58,1.4
2009-09-21 17:00:00+07:00,59.297333301025084,0.0,59.297333301025084,11.23,1.2
2009-09-21 18:00:00+07:00,11.859466660205017,0.0,11.859466660205017,10.87,1.0
2009-09-21 19:00:00+07:00,4.561333330848084,0.0,4.561333330848084,10.21,1.0
2009-09-21 20:00:00+07:00,0.0,0.0,0.0,9.56,1.0
2009-09-21 21:00:00+07:00,0.0,0.0,0.0,8.9,1.0
2009-09-21 22:00:00+07:00,0.0,0.0,0.0,8.34,1.8
2009-09-21 23:00:00+07:00,0.0,0.0,0.0,7.78,2.7
2009-09-22 00:00:00+07:00,0.0,0.0,0.0,7.22,3.5
2009-09-22 01:00:00+07:00,0.0,0.0,0.0,6.52,4.0
2009-09-22 02:00:00+07:00,0.0,0.0,0.0,5.81,4.5
2009-09-22 03:00:00+07:00,0.0,-0.0,0.0,5.11,5.0
2009-09-22 04:00:00+07:00,0.0,0.0,0.0,4.66,4.8
2009-09-22 05:00:00+07:00,0.0,0.0,0.0,4.2,4.5
2009-09-22 06:00:00+07:00,0.0,0.0,0.0,3.75,4.3
2009-09-22 07:00:00+07:00,0.0,0.0,0.0,4.13,4.3
2009-09-22 08:00:00+07:00,22.806666654240416,0.0,22.806666654240416,4.51,4.4
2009-09-22 09:00:00+07:00,73.22107015887264,3.8303146407615034,69.39075551811113,4.89,4.4
2009-09-22 10:00:00+07:00,165.5392532610001,31.85116444186393,133.6880888191362,6.02,4.4
2009-09-22 11:00:00+07:00,266.0782253865332,79.63058103586548,186.44764435066767,7.15,4.5
2009-09-22 12:00:00+07:00,596.8891488115281,415.1247044250728,181.76444438645527,8.27,4.5
2009-09-22 13:00:00+07:00,597.480272472771,395.9091614320754,201.57111104069568,8.81,4.3
2009-09-22 14:00:00+07:00,482.34267991439674,261.01201334216955,221.33066657222716,9.34,4.0
2009-09-22 15:00:00+07:00,308.58345714268825,100.7735016901877,207.80995545250053,9.87,3.8
2009-09-22 16:00:00+07:00,130.4298129997831,3.56625751298613,126.86355548679697,9.55,3.3
2009-09-22 17:00:00+07:00,291.4478654577447,180.78822105488675,110.65964440285794,9.23,2.8
2009-09-22 18:00:00+07:00,90.59361143533654,25.384011468141836,65.2095999671947,8.9,2.4
2009-09-22 19:00:00+07:00,10.947199994035401,0.0,10.947199994035401,8.24,2.6
2009-09-22 20:00:00+07:00,0.0,0.0,0.0,7.58,2.9
2009-09-22 21:00:00+07:00,0.0,0.0,0.0,6.92,3.2
2009-09-22 22:00:00+07:00,0.0,0.0,0.0,6.76,3.3
2009-09-22 23:00:00+07:00,0.0,0.0,0.0,6.6,3.4
2009-09-23 00:00:00+07:00,0.0,0.0,0.0,6.44,3.5
2009-09-23 01:00:00+07:00,0.0,0.0,0.0,6.46,3.5
2009-09-23 02:00:00+07:00,0.0,0.0,0.0,6.49,3.5
2009-09-23 03:00:00+07:00,0.0,-0.0,0.0,6.51,3.5
2009-09-23 04:00:00+07:00,0.0,0.0,0.0,6.59,3.5
2009-09-23 05:00:00+07:00,0.0,0.0,0.0,6.66,3.5
2009-09-23 06:00:00+07:00,0.0,0.0,0.0,6.73,3.6
2009-09-23 07:00:00+07:00,0.0,0.0,0.0,7.26,3.7
2009-09-23 08:00:00+07:00,24.994510942642872,2.1585998437923286,22.835911098850545,7.79,3.8
2009-09-23 09:00:00+07:00,44.70106664231122,0.0,44.70106664231122,8.32,4.0
2009-09-23 10:00:00+07:00,207.98419188185966,66.4715697303842,141.51262215147545,8.88,4.1
2009-09-23 11:00:00+07:00,365.94608456239655,181.56830686746042,184.37777769493613,9.43,4.2
2009-09-23 12:00:00+07:00,331.1618935932772,114.96607147758938,216.19582211568786,9.98,4.2
2009-09-23 13:00:00+07:00,292.74404457799005,69.95195580358836,222.79208877440172,10.11,4.4
2009-09-23 14:00:00+07:00,283.10562943406694,65.84562954590317,217.25999988816375,10.23,4.5
2009-09-23 15:00:00+07:00,109.471999940354,0.0,109.471999940354,10.36,4.6
2009-09-23 16:00:00+07:00,44.70106664231122,0.0,44.70106664231122,9.99,4.2
2009-09-23 17:00:00+07:00,85.740207848484,1.7824301162691356,83.95777773221486,9.62,3.9
2009-09-23 18:00:00+07:00,123.00468601200023,60.85926381728145,62.14542219471879,9.25,3.5
2009-09-23 19:00:00+07:00,0.0,0.0,0.0,8.56,3.5
2009-09-23 20:00:00+07:00,0.0,0.0,0.0,7.87,3.5
2009-09-23 21:00:00+07:00,0.0,0.0,0.0,7.18,3.6
2009-09-23 22:00:00+07:00,0.0,0.0,0.0,7.1,3.6
2009-09-23 23:00:00+07:00,0.0,0.0,0.0,7.03,3.7
2009-09-24 00:00:00+07:00,0.0,0.0,0.0,6.96,3.8
2009-09-24 01:00:00+07:00,0.0,0.0,0.0,7.12,3.8
2009-09-24 02:00:00+07:00,0.0,0.0,0.0,7.28,3.9
2009-09-24 03:00:00+07:00,0.0,-0.0,0.0,7.44,3.9
2009-09-24 04:00:00+07:00,0.0,0.0,0.0,7.53,3.9
2009-09-24 05:00:00+07:00,0.0,0.0,0.0,7.62,4.0
2009-09-24 06:00:00+07:00,0.0,0.0,0.0,7.71,4.0
2009-09-24 07:00:00+07:00,0.0,0.0,0.0,8.38,4.1
2009-09-24 08:00:00+07:00,7.298133329356934,0.0,7.298133329356934,9.05,4.1
2009-09-24 09:00:00+07:00,52.91146663783777,0.0,52.91146663783777,9.71,4.2
2009-09-24 10:00:00+07:00,130.4576197968918,13.482775414909977,116.97484438198182,10.52,4.6
2009-09-24 11:00:00+07:00,199.61283464392636,32.170879176514354,167.44195546741201,11.33,5.1
2009-09-24 12:00:00+07:00,480.26104413512707,277.0587331078517,203.20231102727536,12.15,5.5
2009-09-24 13:00:00+07:00,182.69979680771547,7.427619124708529,175.27217768300693,12.41,5.5
2009-09-24 14:00:00+07:00,230.75708906468643,31.38580028133781,199.3712887833486,12.67,5.5
2009-09-24 15:00:00+07:00,284.664102823775,84.44472514673271,200.21937767704233,12.93,5.5
2009-09-24 16:00:00+07:00,253.5830432290851,144.5772966074263,109.00574662165879,12.65,5.1
2009-09-24 17:00:00+07:00,94.92734735153972,5.43748073308692,89.48986661845281,12.38,4.7
2009-09-24 18:00:00+07:00,57.44810230328729,7.156457885517868,50.291644417769426,12.1,4.2
2009-09-24 19:00:00+07:00,0.0,0.0,0.0,11.86,4.5
2009-09-24 20:00:00+07:00,0.0,0.0,0.0,11.61,4.9
2009-09-24 21:00:00+07:00,0.0,0.0,0.0,11.37,5.2
2009-09-24 22:00:00+07:00,0.0,0.0,0.0,11.12,5.2
2009-09-24 23:00:00+07:00,0.0,0.0,0.0,10.87,5.3
2009-09-25 00:00:00+07:00,0.0,0.0,0.0,10.63,5.4
2009-09-25 01:00:00+07:00,0.0,0.0,0.0,10.33,5.3
2009-09-25 02:00:00+07:00,0.0,0.0,0.0,10.04,5.2
2009-09-25 03:00:00+07:00,0.0,-0.0,0.0,9.74,5.2
2009-09-25 04:00:00+07:00,0.0,0.0,0.0,9.65,4.7
2009-09-25 05:00:00+07:00,0.0,0.0,0.0,9.55,4.3
2009-09-25 06:00:00+07:00,0.0,0.0,0.0,9.45,3.8
2009-09-25 07:00:00+07:00,0.0,0.0,0.0,10.05,3.8
2009-09-25 08:00:00+07:00,4.561333330848084,0.0,4.561333330848084,10.65,3.9
2009-09-25 09:00:00+07:00,159.55486894907213,75.45655787706228,84.09831107200985,11.25,3.9
2009-09-25 10:00:00+07:00,349.2959402557353,224.60136252501158,124.69457773072371,12.51,4.2
2009-09-25 11:00:00+07:00,47.43786664082007,0.0,47.43786664082007,13.77,4.6
2009-09-25 12:00:00+07:00,50.17466663932892,0.0,50.17466663932892,15.02,5.0
2009-09-25 13:00:00+07:00,140.48906659012098,0.0,140.48906659012098,14.92,5.2
2009-09-25 14:00:00+07:00,54.735999970177,0.0,54.735999970177,14.81,5.4
2009-09-25 15:00:00+07:00,579.2160170493485,424.73183931415133,154.48417773519716,14.71,5.6
2009-09-25 16:00:00+07:00,451.57923030811526,319.71487479298645,131.8643555151288,13.96,5.3
2009-09-25 17:00:00+07:00,268.85680172311913,164.08017954182068,104.77662218129844,13.2,5.1
2009-09-25 18:00:00+07:00,19.157599989561948,0.0,19.157599989561948,12.45,4.9
2009-09-25 19:00:00+07:00,0.0,0.0,0.0,11.63,4.7
2009-09-25 20:00:00+07:00,0.0,0.0,0.0,10.8,4.5
2009-09-25 21:00:00+07:00,0.0,0.0,0.0,9.98,4.3
2009-09-25 22:00:00+07:00,0.0,0.0,0.0,9.72,4.4
2009-09-25 23:00:00+07:00,0.0,0.0,0.0,9.46,4.5
2009-09-26 00:00:00+07:00,0.0,0.0,0.0,9.21,4.6
2009-09-26 01:00:00+07:00,0.0,0.0,0.0,8.95,4.8
2009-09-26 02:00:00+07:00,0.0,0.0,0.0,8.69,4.9
2009-09-26 03:00:00+07:00,0.0,-0.0,0.0,8.43,5.0
2009-09-26 04:00:00+07:00,0.0,0.0,0.0,8.47,5.1
2009-09-26 05:00:00+07:00,0.0,0.0,0.0,8.5,5.2
2009-09-26 06:00:00+07:00,0.0,0.0,0.0,8.54,5.3
2009-09-26 07:00:00+07:00,0.0,0.0,0.0,8.71,5.3
2009-09-26 08:00:00+07:00,4.561333330848084,0.0,4.561333330848084,8.88,5.4
2009-09-26 09:00:00+07:00,55.936505042779906,2.083527294162397,53.85297774861751,9.05,5.4
2009-09-26 10:00:00+07:00,81.19173328909588,0.0,81.19173328909588,9.59,5.8
2009-09-26 11:00:00+07:00,287.8946116964397,108.36492289519734,179.5296888012424,10.13,6.1
2009-09-26 12:00:00+07:00,178.573416975528,11.453150398827361,167.12026657670063,10.68,6.5
2009-09-26 13:00:00+07:00,71.1567999612301,0.0,71.1567999612301,11.03,6.3
2009-09-26 14:00:00+07:00,51.08693330549853,0.0,51.08693330549853,11.38,6.1
2009-09-26 15:00:00+07:00,102.17386661099707,0.0,102.17386661099707,11.74,6.0
2009-09-26 16:00:00+07:00,33.75386664827582,0.0,33.75386664827582,11.6,5.4
2009-09-26 17:00:00+07:00,105.3931988566364,11.254265573505103,94.1389332831313,11.47,4.9
2009-09-26 18:00:00+07:00,47.654862748902495,3.80757388354064,43.847288865361854,11.33,4.4
2009-09-26 19:00:00+07:00,0.0,0.0,0.0,10.91,4.1
2009-09-26 20:00:00+07:00,0.0,0.0,0.0,10.49,3.9
2009-09-26 21:00:00+07:00,0.0,0.0,0.0,10.08,3.7
2009-09-26 22:00:00+07:00,0.0,0.0,0.0,9.86,3.6
2009-09-26 23:00:00+07:00,0.0,0.0,0.0,9.64,3.4
2009-09-27 00:00:00+07:00,0.0,0.0,0.0,9.43,3.3
2009-09-27 01:00:00+07:00,0.0,0.0,0.0,9.33,3.2
2009-09-27 02:00:00+07:00,0.0,0.0,0.0,9.24,3.2
2009-09-27 03:00:00+07:00,0.0,-0.0,0.0,9.14,3.1
2009-09-27 04:00:00+07:00,0.0,0.0,0.0,8.97,3.2
2009-09-27 05:00:00+07:00,0.0,0.0,0.0,8.8,3.3
2009-09-27 06:00:00+07:00,0.0,0.0,0.0,8.63,3.4
2009-09-27 07:00:00+07:00,0.0,0.0,0.0,8.61,3.4
2009-09-27 08:00:00+07:00,9.122666661696169,0.0,9.122666661696169,8.6,3.5
2009-09-27 09:00:00+07:00,25.543466652749267,0.0,25.543466652749267,8.58,3.6
2009-09-27 10:00:00+07:00,83.92853328760474,0.0,83.92853328760474,8.7,3.0
2009-09-27 11:00:00+07:00,65.6831999642124,0.0,65.6831999642124,8.82,2.5
2009-09-27 12:00:00+07:00,74.80586662590856,0.0,74.80586662590856,8.94,2.0
2009-09-27 13:00:00+07:00,86.6653332861136,0.0,86.6653332861136,8.93,2.0
2009-09-27 14:00:00+07:00,135.92773325927288,0.0,135.92773325927288,8.92,2.0
2009-09-27 15:00:00+07:00,43.788799976141604,0.0,43.788799976141604,8.91,2.1
2009-09-27 16:00:00+07:00,47.43786664082007,0.0,47.43786664082007,8.77,2.6
2009-09-27 17:00:00+07:00,66.59546663038202,0.0,66.59546663038202,8.64,3.2
2009-09-27 18:00:00+07:00,58.52090496316081,11.819838320849591,46.70106664231122,8.5,3.8
2009-09-27 19:00:00+07:00,0.0,0.0,0.0,7.97,4.2
2009-09-27 20:00:00+07:00,0.0,0.0,0.0,7.43,4.5
2009-09-27 21:00:00+07:00,0.0,0.0,0.0,6.9,4.9
2009-09-27 22:00:00+07:00,0.0,0.0,0.0,6.83,4.9
2009-09-27 23:00:00+07:00,0.0,0.0,0.0,6.77,4.9
2009-09-28 00:00:00+07:00,0.0,0.0,0.0,6.71,4.8
2009-09-28 01:00:00+07:00,0.0,0.0,0.0,6.62,4.8
2009-09-28 02:00:00+07:00,0.0,0.0,0.0,6.53,4.7
2009-09-28 03:00:00+07:00,0.0,-0.0,0.0,6.44,4.6
2009-09-28 04:00:00+07:00,0.0,0.0,0.0,6.31,4.6
2009-09-28 05:00:00+07:00,0.0,0.0,0.0,6.18,4.5
2009-09-28 06:00:00+07:00,0.0,0.0,0.0,6.05,4.4
2009-09-28 07:00:00+07:00,0.0,0.0,0.0,6.19,4.7
2009-09-28 08:00:00+07:00,2.7367999985088503,0.0,2.7367999985088503,6.33,5.1
2009-09-28 09:00:00+07:00,19.157599989561948,0.0,19.157599989561948,6.46,5.4
2009-09-28 10:00:00+07:00,62.94639996570355,0.0,62.94639996570355,7.17,5.6
2009-09-28 11:00:00+07:00,140.31310197814454,7.917457605109597,132.39564437303494,7.88,5.7
2009-09-28 12:00:00+07:00,184.5806804845989,15.577391686338782,169.00328879826012,8.59,5.9
2009-09-28 13:00:00+07:00,198.2501783567995,17.35817845372422,180.89199990307526,9.03,5.7
2009-09-28 14:00:00+07:00,193.58967879754096,17.25901222531381,176.33066657222716,9.47,5.5
2009-09-28 15:00:00+07:00,101.26159994482745,0.0,101.26159994482745,9.91,5.3
2009-09-28 16:00:00+07:00,42.87653330997199,0.0,42.87653330997199,9.85,5.0
2009-09-28 17:00:00+07:00,21.894399988070802,0.0,21.894399988070802,9.78,4.6
2009-09-28 18:00:00+07:00,48.177191710243164,6.125191732610407,42.051999977632754,9.72,4.3
2009-09-28 19:00:00+07:00,0.0,-0.0,0.0,9.59,4.1
2009-09-28 20:00:00+07:00,0.0,0.0,0.0,9.47,3.9
2009-09-28 21:00:00+07:00,0.0,0.0,0.0,9.34,3.8
2009-09-28 22:00:00+07:00,0.0,0.0,0.0,9.4,3.8
2009-09-28 23:00:00+07:00,0.0,0.0,0.0,9.46,3.8
2009-09-29 00:00:00+07:00,0.0,0.0,0.0,9.53,3.8
2009-09-29 01:00:00+07:00,0.0,0.0,0.0,9.54,3.6
2009-09-29 02:00:00+07:00,0.0,0.0,0.0,9.54,3.4
2009-09-29 03:00:00+07:00,0.0,-0.0,0.0,9.55,3.3
2009-09-29 04:00:00+07:00,0.0,0.0,0.0,9.53,3.1
2009-09-29 05:00:00+07:00,0.0,0.0,0.0,9.51,3.0
2009-09-29 06:00:00+07:00,0.0,0.0,0.0,9.49,2.9
2009-09-29 07:00:00+07:00,0.0,0.0,0.0,10.02,3.0
2009-09-29 08:00:00+07:00,5.4735999970177005,0.0,5.4735999970177005,10.56,3.2
2009-09-29 09:00:00+07:00,62.00489256971163,4.47360371180552,57.53128885790611,11.09,3.3
2009-09-29 10:00:00+07:00,95.43212452797648,4.146969021794557,91.28515550618192,12.05,3.6
2009-09-29 11:00:00+07:00,115.15515377586553,2.004842726222928,113.1503110496426,13.01,3.9
2009-09-29 12:00:00+07:00,115.85786660354132,0.0,115.85786660354132,13.98,4.2
2009-09-29 13:00:00+07:00,73.89359995973896,0.0,73.89359995973896,14.05,3.9
2009-09-29 14:00:00+07:00,72.98133329356935,0.0,72.98133329356935,14.12,3.5
2009-09-29 15:00:00+07:00,52.91146663783777,0.0,52.91146663783777,14.19,3.2
2009-09-29 16:00:00+07:00,41.96426664380237,0.0,41.96426664380237,13.67,2.8
2009-09-29 17:00:00+07:00,31.929333315936585,0.0,31.929333315936585,13.15,2.3
2009-09-29 18:00:00+07:00,12.771733326374633,0.0,12.771733326374633,12.63,1.9
2009-09-29 19:00:00+07:00,0.0,-0.0,0.0,11.74,1.9
2009-09-29 20:00:00+07:00,0.0,0.0,0.0,10.85,1.9
2009-09-29 21:00:00+07:00,0.0,0.0,0.0,9.96,2.0
2009-09-29 22:00:00+07:00,0.0,0.0,0.0,9.82,2.0
2009-09-29 23:00:00+07:00,0.0,0.0,0.0,9.68,2.0
2009-09-30 00:00:00+07:00,0.0,0.0,0.0,9.54,2.0
2009-09-30 01:00:00+07:00,0.0,0.0,0.0,9.49,1.9
2009-09-30 02:00:00+07:00,0.0,0.0,0.0,9.44,1.8
2009-09-30 03:00:00+07:00,0.0,-0.0,0.0,9.39,1.7
2009-09-30 04:00:00+07:00,0.0,0.0,0.0,9.43,1.6
2009-09-30 05:00:00+07:00,0.0,0.0,0.0,9.47,1.5
2009-09-30 06:00:00+07:00,0.0,0.0,0.0,9.51,1.4
2009-09-30 07:00:00+07:00,0.0,0.0,0.0,10.19,1.6
2009-09-30 08:00:00+07:00,3.649066664678467,0.0,3.649066664678467,10.87,1.8
2009-09-30 09:00:00+07:00,31.929333315936585,0.0,31.929333315936585,11.56,1.9
2009-09-30 10:00:00+07:00,79.36719995675665,0.0,79.36719995675665,12.53,1.8
2009-09-30 11:00:00+07:00,126.35845001707719,4.056227861128309,122.30222215594888,13.51,1.6
2009-09-30 12:00:00+07:00,150.91019332974878,3.976771187220225,146.93342214252854,14.48,1.4
2009-09-30 13:00:00+07:00,114.94559993737171,0.0,114.94559993737171,14.66,1.4
